"","subID","N","sigma","H_true","H_subj","noise","lapse","H_subj_EST_avg","H_subj_EST_stder","noise_EST_avg","noise_EST_stder","lapse_EST_avg","lapse_EST_stder","pct_avg","pct_stder"
"85551","100_110_0.95_0.75_0.5_0.2",100,110,0.95,0.75,0.5,0.2,0.7628698518576,0.0596686240682952,0.663522897448993,0.291048551532365,0.150646196164402,0.050924303608132,0.587,0.0162651638650078
"85561","100_110_0.95_0.75_1_0.2",100,110,0.95,0.75,1,0.2,0.806600948982225,0.0640531172287085,0.903285473588384,0.594365483549689,0.282735314199965,0.0480670447407418,0.585,0.0116666666666667
"85571","100_110_0.95_0.75_1.5_0.2",100,110,0.95,0.75,1.5,0.2,0.583609856854548,0.0557628395601096,0.543912906846256,0.477182488840294,0.160740441015937,0.0628420693791125,0.538,0.0165193489244852
"85581","100_110_0.95_0.75_2_0.2",100,110,0.95,0.75,2,0.2,0.684838286468713,0.0592284966036448,1.35585470929068,0.530111985815169,0.169911446945686,0.0687688972173367,0.55,0.0178263226094946
"85591","100_110_0.95_0.75_2.5_0.2",100,110,0.95,0.75,2.5,0.2,0.607853595083589,0.0880670966605974,1.30942175095873,0.637217927753537,0.142286223306727,0.0539692214144165,0.51,0.0144529889257859
"85601","100_110_0.95_0.75_3_0.2",100,110,0.95,0.75,3,0.2,0.622072855776045,0.0977966854539695,0.844884226138158,0.827830814320997,0.267064304035034,0.0626358385214262,0.524,0.0130128141972954
"85611","100_110_0.95_0.75_3.5_0.2",100,110,0.95,0.75,3.5,0.2,0.618963996344284,0.106794619541047,0.873870441427693,0.518202370975678,0.26289677678473,0.0627240206481875,0.528,0.0134824989441045
"85621","100_110_0.95_0.75_4_0.2",100,110,0.95,0.75,4,0.2,0.488839391627341,0.102410134560111,1.23474332938331,0.927195762616386,0.297683498254419,0.0601641745843399,0.519,0.0166299595776886
"85631","100_110_0.95_0.75_4.5_0.2",100,110,0.95,0.75,4.5,0.2,0.515435520533739,0.0888094119555451,0.848845831614055,0.457983923002944,0.238381625212558,0.0604615628522678,0.507,0.0228059446441298
"85641","100_110_0.95_0.75_5_0.2",100,110,0.95,0.75,5,0.2,0.542743761541356,0.103216865156014,1.89365923622886,1.26404365627685,0.329844397224342,0.0526259647498328,0.494,0.0113724814061547
"85651","100_110_0.95_0.75_5.5_0.2",100,110,0.95,0.75,5.5,0.2,0.404678672599404,0.084190474894135,0.890414799443489,0.522322513938112,0.210307521721044,0.0699619305542359,0.523,0.0146097380005408
"85661","100_110_0.95_0.75_6_0.2",100,110,0.95,0.75,6,0.2,0.398382853626926,0.0915925868381648,1.82960129744375,0.942728090859495,0.258441280902598,0.0550371644010021,0.505,0.0154380482358792
"85671","100_110_0.95_0.75_0.01_0.25",100,110,0.95,0.75,0.01,0.25,0.784111465662826,0.0186676787377115,0.108418115840264,0.0554141153516312,0.217269781246817,0.0106787186741242,0.68,0.0157056253191863
"85681","100_110_0.95_0.75_0.5_0.25",100,110,0.95,0.75,0.5,0.25,0.717955042417434,0.0566228340347414,0.620602506006576,0.442155505837967,0.160672272869613,0.0536365928253001,0.577,0.0145334862377278
"85691","100_110_0.95_0.75_1_0.25",100,110,0.95,0.75,1,0.25,0.711300717055108,0.0974704532578003,1.99932641028955,0.955628998697587,0.204452519863605,0.0602729641168973,0.568,0.0139682178931713
"85701","100_110_0.95_0.75_1.5_0.25",100,110,0.95,0.75,1.5,0.25,0.618736628702742,0.0875049882838574,1.43768533349479,0.730517084262325,0.169814225013921,0.0684030971873228,0.519,0.0162241246981839
"85711","100_110_0.95_0.75_2_0.25",100,110,0.95,0.75,2,0.25,0.572661159781706,0.0588134314314332,0.470084883091563,0.266113570151501,0.19268168323239,0.0595442234860498,0.541,0.017156145643277
"85721","100_110_0.95_0.75_2.5_0.25",100,110,0.95,0.75,2.5,0.25,0.552427692750829,0.0729813022803614,1.05522723834609,0.419278141535181,0.211371255039125,0.061210739279516,0.526,0.0170749979664876
"85731","100_110_0.95_0.75_3_0.25",100,110,0.95,0.75,3,0.25,0.710817260655688,0.0721084504661413,2.48519393989634,1.27933457324952,0.170537815623209,0.0480249051944419,0.538,0.00904310664416702
"85741","100_110_0.95_0.75_3.5_0.25",100,110,0.95,0.75,3.5,0.25,0.509248569427204,0.0854193478215222,1.2790447244702,0.654733972242393,0.227027551633957,0.0664487416125553,0.495,0.0212001048215438
"85751","100_110_0.95_0.75_4_0.25",100,110,0.95,0.75,4,0.25,0.584807035815579,0.105816958993536,1.66649795081734,1.06494194926622,0.293874423152632,0.0509036020975258,0.501,0.017156145643277
"85761","100_110_0.95_0.75_4.5_0.25",100,110,0.95,0.75,4.5,0.25,0.641545234836132,0.101438115059611,0.88187730374861,0.873182324294489,0.291473598595682,0.0584187839221874,0.517,0.013085190950927
"85771","100_110_0.95_0.75_5_0.25",100,110,0.95,0.75,5,0.25,0.867659811902702,0.0636926613380387,2.29930915494905,1.19618208328632,0.300995980992753,0.0480498223355689,0.532,0.010088497300281
"85781","100_110_0.95_0.75_5.5_0.25",100,110,0.95,0.75,5.5,0.25,0.574090128926947,0.109030772521891,2.9829723036924,1.51250905769855,0.325080687595578,0.0510660486966735,0.517,0.0146855938479405
"85791","100_110_0.95_0.75_6_0.25",100,110,0.95,0.75,6,0.25,0.453364367059173,0.0868799402849491,1.80283241822896,1.13968696452532,0.151552953454387,0.0624650772441994,0.518,0.0211765068990248
"85801","100_110_0.95_0.8_0.01_0",100,110,0.95,0.8,0.01,0,0.790304409375655,0.00615044527582508,0.0232410884082724,0.011503440825687,0.00311071396521639,0.00222717914909841,0.791,0.0146401275039985
"85811","100_110_0.95_0.8_0.5_0",100,110,0.95,0.8,0.5,0,0.780528842204034,0.0335233986755142,0.32031518235903,0.112368889287702,0.0760563885126829,0.0186497398301597,0.742,0.0194821855949366
"85821","100_110_0.95_0.8_1_0",100,110,0.95,0.8,1,0,0.680604327795823,0.0369001157337673,0.484688477220143,0.17350950685418,0.0712086503877397,0.0371612628782145,0.649,0.0135359603361646
"85831","100_110_0.95_0.8_1.5_0",100,110,0.95,0.8,1.5,0,0.827908084243943,0.0611021552497661,1.62717627855854,0.703181045017564,0.13855847496509,0.0478000584315584,0.591,0.0212629045784227
"85841","100_110_0.95_0.8_2_0",100,110,0.95,0.8,2,0,0.688254020590382,0.0990819792500591,1.71805752398505,1.0075386210395,0.196722393331977,0.0544216303380847,0.573,0.01491084616423
"85851","100_110_0.95_0.8_2.5_0",100,110,0.95,0.8,2.5,0,0.643076129072148,0.0872047167046453,0.829972985948976,0.386279336324963,0.228745553582224,0.0625663744208685,0.553,0.00931545907498807
"85861","100_110_0.95_0.8_3_0",100,110,0.95,0.8,3,0,0.627463088832341,0.0563374980580928,0.309186631420125,0.199033141124164,0.173368260081051,0.0564719713302567,0.538,0.0166533279957291
"85871","100_110_0.95_0.8_3.5_0",100,110,0.95,0.8,3.5,0,0.56513385837858,0.0878385016678823,0.456835201849163,0.45470203266385,0.325604676783526,0.0497115899043675,0.521,0.0173493515728975
"85881","100_110_0.95_0.8_4_0",100,110,0.95,0.8,4,0,0.662704242579174,0.0588476976718419,0.565473363155581,0.276271424907449,0.295645899747943,0.0563864975886105,0.536,0.0207203603572267
"85891","100_110_0.95_0.8_4.5_0",100,110,0.95,0.8,4.5,0,0.555807499264466,0.0670702833665066,2.24873595314781,1.16054151687585,0.0493496029968951,0.0428970486954667,0.531,0.0189414301935672
"85901","100_110_0.95_0.8_5_0",100,110,0.95,0.8,5,0,0.818022827053902,0.0631295028390105,1.69240638543989,0.991929327337156,0.196793298356824,0.0655019834203244,0.536,0.0125786415094088
"85911","100_110_0.95_0.8_5.5_0",100,110,0.95,0.8,5.5,0,0.776501895564583,0.105484089059365,2.02517344134762,1.03887267988476,0.314987636776314,0.0553745348190392,0.554,0.0140791413879619
"85921","100_110_0.95_0.8_6_0",100,110,0.95,0.8,6,0,0.738687299170514,0.077314835773813,3.30062667995429,1.39111677424568,0.189775481623901,0.0547216235941475,0.508,0.0119070473996612
"85931","100_110_0.95_0.8_0.01_0.05",100,110,0.95,0.8,0.01,0.05,0.827353741945761,0.0193632854507088,0.0169705096944718,0.0144597679493211,0.0790414438802568,0.0201387575940536,0.753,0.012914247085207
"85941","100_110_0.95_0.8_0.5_0.05",100,110,0.95,0.8,0.5,0.05,0.818835223593255,0.0399466336978734,0.475093603027551,0.163427427005641,0.0983538573298386,0.0300560252861432,0.722,0.014360439485692
"85951","100_110_0.95_0.8_1_0.05",100,110,0.95,0.8,1,0.05,0.75817748451758,0.0450368775608866,1.14148435841838,0.479955187598915,0.126189670721219,0.0378006592303324,0.621,0.0162924658797999
"85961","100_110_0.95_0.8_1.5_0.05",100,110,0.95,0.8,1.5,0.05,0.714606256135853,0.0469791044383521,0.529135964527634,0.221217148297476,0.148523211068899,0.0596951984954917,0.565,0.0172078793321871
"85971","100_110_0.95_0.8_2_0.05",100,110,0.95,0.8,2,0.05,0.826837601561829,0.0529237683645327,1.24620667522054,0.488586348299583,0.227903727627435,0.0570338236380912,0.572,0.018
"85981","100_110_0.95_0.8_2.5_0.05",100,110,0.95,0.8,2.5,0.05,0.709167598395635,0.0700728852333051,1.04391255452587,0.698875490094752,0.213393650385545,0.061288903659789,0.557,0.019035055380359
"85991","100_110_0.95_0.8_3_0.05",100,110,0.95,0.8,3,0.05,0.682833912512229,0.0566409540774827,0.436078664208198,0.260494442335425,0.260596886790343,0.0498044792324987,0.524,0.0208806130178211
"86001","100_110_0.95_0.8_3.5_0.05",100,110,0.95,0.8,3.5,0.05,0.875716404534274,0.0579714375017952,2.91301566789212,1.23505732761058,0.160781278758655,0.0634731525941246,0.563,0.013085190950927
"86011","100_110_0.95_0.8_4_0.05",100,110,0.95,0.8,4,0.05,0.624438916742927,0.0502315096116543,0.854762485204701,0.394214329611851,0.178611356607547,0.0610950205102584,0.52,0.0148323969741913
"86021","100_110_0.95_0.8_4.5_0.05",100,110,0.95,0.8,4.5,0.05,0.654952677989127,0.094103810599525,1.20295216954987,0.761341727001969,0.294220114808981,0.0530926717550407,0.538,0.017625738755203
"86031","100_110_0.95_0.8_5_0.05",100,110,0.95,0.8,5,0.05,0.652977709433453,0.0682678958217252,1.90554062980266,0.871662195476318,0.1696735101143,0.0673105929498269,0.52,0.017763883459299
"86041","100_110_0.95_0.8_5.5_0.05",100,110,0.95,0.8,5.5,0.05,0.581671017989692,0.110929537918084,2.18417053515614,1.06874916630806,0.23424037246184,0.0508720375174888,0.53,0.0116428327977153
"86051","100_110_0.95_0.8_6_0.05",100,110,0.95,0.8,6,0.05,0.621006067182471,0.0970232751174284,1.44258013581142,0.794587993241607,0.186902067317819,0.0605770679858676,0.53,0.0141421356237309
"86061","100_110_0.95_0.8_0.01_0.1",100,110,0.95,0.8,0.01,0.1,0.789045798881403,0.0110920816898185,0.0475847391736746,0.0238381185981032,0.0880758779134782,0.0152874020290781,0.744,0.0151437555888007
"86071","100_110_0.95_0.8_0.5_0.1",100,110,0.95,0.8,0.5,0.1,0.78260801548059,0.0425181445453916,0.405838981558054,0.190066375929546,0.121765092024947,0.0311453130579388,0.668,0.019310331143947
"86081","100_110_0.95_0.8_1_0.1",100,110,0.95,0.8,1,0.1,0.80604529809007,0.0459818092254281,0.857033240464542,0.371330259464357,0.124143751113065,0.0513930577767285,0.607,0.0102252411001186
"86091","100_110_0.95_0.8_1.5_0.1",100,110,0.95,0.8,1.5,0.1,0.806417689675801,0.0352097075790883,1.08572596412492,0.99164456626232,0.333790429359222,0.0391149679515217,0.552,0.0138884444373331
"86101","100_110_0.95_0.8_2_0.1",100,110,0.95,0.8,2,0.1,0.769795242646899,0.0797567132939889,0.670086477616003,0.490767017665684,0.328023629044751,0.0306009460783395,0.586,0.0119443152447793
"86111","100_110_0.95_0.8_2.5_0.1",100,110,0.95,0.8,2.5,0.1,0.729393138717305,0.0578487248422211,0.58568566669284,0.26899710777398,0.160280958583355,0.0551319245336743,0.55,0.0206020495204832
"86121","100_110_0.95_0.8_3_0.1",100,110,0.95,0.8,3,0.1,0.617807200696744,0.0920610900315904,2.55667654980715,1.35589510103642,0.289961963917,0.0537699042579848,0.514,0.0185711843695788
"86131","100_110_0.95_0.8_3.5_0.1",100,110,0.95,0.8,3.5,0.1,0.713905629067664,0.0848691015394885,1.32877641643192,0.990702153424079,0.324007642729645,0.0544778709340926,0.536,0.0221208800307161
"86141","100_110_0.95_0.8_4_0.1",100,110,0.95,0.8,4,0.1,0.703610885630841,0.0757113922735099,2.58326475087429,1.26349169434806,0.177121710213436,0.0594333017663851,0.532,0.0247116706571342
"86151","100_110_0.95_0.8_4.5_0.1",100,110,0.95,0.8,4.5,0.1,0.722636396017557,0.0740573598893007,1.72540085548252,0.959722367280288,0.244489369564898,0.0570831395578786,0.557,0.0201135664553941
"86161","100_110_0.95_0.8_5_0.1",100,110,0.95,0.8,5,0.1,0.675096038326271,0.0703454674944045,2.03357714755869,1.14903660897843,0.261700984488699,0.0568302695616983,0.518,0.0171787983023002
"86171","100_110_0.95_0.8_5.5_0.1",100,110,0.95,0.8,5.5,0.1,0.6332096084242,0.0538264335137169,0.0132713828653493,0.00884188347327566,0.300444058770788,0.0545214018205654,0.531,0.0121518174223721
"86181","100_110_0.95_0.8_6_0.1",100,110,0.95,0.8,6,0.1,0.565076039202733,0.0725614777806393,1.0590936482949,0.994213850422127,0.213558208113944,0.058710173712317,0.503,0.00966666666666667
"86191","100_110_0.95_0.8_0.01_0.15",100,110,0.95,0.8,0.01,0.15,0.804150627530344,0.0118786213428774,0.0194828810497461,0.0158202420188669,0.149551283512735,0.0117231218455044,0.681,0.0181015653098473
"86201","100_110_0.95_0.8_0.5_0.15",100,110,0.95,0.8,0.5,0.15,0.763352164631067,0.0339335961966209,0.61168335864294,0.207694294752556,0.0837478584929453,0.0306771426680989,0.684,0.0149220195237329
"86211","100_110_0.95_0.8_1_0.15",100,110,0.95,0.8,1,0.15,0.796944988006078,0.0609152096099579,1.41218426748358,0.935064842936587,0.212047637236285,0.0512699698854482,0.568,0.0128062484748657
"86221","100_110_0.95_0.8_1.5_0.15",100,110,0.95,0.8,1.5,0.15,0.638623300158788,0.0541699999798384,1.12943442093941,0.423500361104916,0.038717919485066,0.0371432579049651,0.558,0.0123648246606609
"86231","100_110_0.95_0.8_2_0.15",100,110,0.95,0.8,2,0.15,0.644881886459581,0.0689611958615302,1.005337592896,0.998722306768898,0.263656268799031,0.0451841556813866,0.535,0.0189296944860009
"86241","100_110_0.95_0.8_2.5_0.15",100,110,0.95,0.8,2.5,0.15,0.790399552284009,0.0612544049396931,2.07032590955475,1.32197844223897,0.274069267389251,0.0512936894686045,0.526,0.00968389269755597
"86251","100_110_0.95_0.8_3_0.15",100,110,0.95,0.8,3,0.15,0.628834226992349,0.0799821570464241,2.3876728268247,1.28944505861751,0.248682912055696,0.0551821463465707,0.522,0.0134824989441045
"86261","100_110_0.95_0.8_3.5_0.15",100,110,0.95,0.8,3.5,0.15,0.598169466075387,0.092023732487296,2.15718692301221,1.00062648020847,0.283696542003884,0.0543656895948519,0.487,0.0175783958312469
"86271","100_110_0.95_0.8_4_0.15",100,110,0.95,0.8,4,0.15,0.496156093510706,0.0913814242767708,0.105549823191117,0.0611406506481437,0.23444066552844,0.0518307800803779,0.524,0.0180246744461277
"86281","100_110_0.95_0.8_4.5_0.15",100,110,0.95,0.8,4.5,0.15,0.642260735639136,0.105030657155435,0.832105067675496,0.422073769959315,0.251141988754974,0.0604808017805716,0.524,0.0131824799555235
"86291","100_110_0.95_0.8_5_0.15",100,110,0.95,0.8,5,0.15,0.529753501314153,0.101049298301879,1.33567823661234,0.892061128175222,0.27286975930445,0.0623270398534386,0.524,0.0112743563501918
"86301","100_110_0.95_0.8_5.5_0.15",100,110,0.95,0.8,5.5,0.15,0.508868469960236,0.0870794172077683,0.831839286236132,0.425161803776404,0.207990646094411,0.0574636840189852,0.52,0.0123827837473378
"86311","100_110_0.95_0.8_6_0.15",100,110,0.95,0.8,6,0.15,0.636511754758058,0.0577728791276261,1.38797908355199,0.85132159514436,0.194703305845121,0.0590031758175669,0.503,0.0158499912372917
"86321","100_110_0.95_0.8_0.01_0.2",100,110,0.95,0.8,0.01,0.2,0.800639153220496,0.0142827979159052,0.070165964774612,0.0257202340945556,0.176996517581005,0.0184047385672785,0.667,0.0147610598836563
"86331","100_110_0.95_0.8_0.5_0.2",100,110,0.95,0.8,0.5,0.2,0.788523862636433,0.0347433563347787,0.35281609880888,0.131096281590209,0.220355296700251,0.0336127931493325,0.63,0.0159861050777091
"86341","100_110_0.95_0.8_1_0.2",100,110,0.95,0.8,1,0.2,0.783216227307318,0.066533990495456,1.73232445536042,1.01517847662287,0.162499573365347,0.0525113156118959,0.592,0.0156204993518133
"86351","100_110_0.95_0.8_1.5_0.2",100,110,0.95,0.8,1.5,0.2,0.693417970159387,0.0891803865414168,0.987470755129353,0.449959324646371,0.182898838947453,0.0606165372301437,0.569,0.0137800177390629
"86361","100_110_0.95_0.8_2_0.2",100,110,0.95,0.8,2,0.2,0.691109153202253,0.067393529449237,1.1480535151445,0.880000018146543,0.207607998242151,0.067622150023385,0.527,0.0114552268516264
"86371","100_110_0.95_0.8_2.5_0.2",100,110,0.95,0.8,2.5,0.2,0.825396857363887,0.0609090800533899,1.90070849414559,0.848006811425336,0.270175854349131,0.0557758162660884,0.536,0.0157197681634021
"86381","100_110_0.95_0.8_3_0.2",100,110,0.95,0.8,3,0.2,0.654445811919061,0.0968070837475991,1.27279440239478,0.832387271324592,0.225253141694148,0.0627945058792624,0.511,0.0152351931760353
"86391","100_110_0.95_0.8_3.5_0.2",100,110,0.95,0.8,3.5,0.2,0.583162136545659,0.105059988625134,2.31153616953263,1.14556423400207,0.221419966028507,0.060011777404252,0.514,0.0169443533695184
"86401","100_110_0.95_0.8_4_0.2",100,110,0.95,0.8,4,0.2,0.687978056345269,0.0616609410342122,1.0173962070857,0.989641171156976,0.252160140142014,0.059214780211528,0.52,0.0139044357430761
"86411","100_110_0.95_0.8_4.5_0.2",100,110,0.95,0.8,4.5,0.2,0.616594990524122,0.108855728062591,2.21529556029492,0.749583785577673,0.15976315631527,0.0653810197112511,0.534,0.0221710521977545
"86421","100_110_0.95_0.8_5_0.2",100,110,0.95,0.8,5,0.2,0.564833352218317,0.080946755819194,1.5942612378447,1.01225517009004,0.174542015289602,0.0619390431264812,0.543,0.0202786148990068
"86431","100_110_0.95_0.8_5.5_0.2",100,110,0.95,0.8,5.5,0.2,0.642574776628186,0.0818132963882451,0.125033329442229,0.068556343154711,0.293572772964615,0.0565075895075576,0.526,0.0154344492037203
"86441","100_110_0.95_0.8_6_0.2",100,110,0.95,0.8,6,0.2,0.575398268436642,0.107168228817881,1.39535191979899,1.03053317100474,0.364231224471968,0.044244226116033,0.529,0.0111005505368978
"86451","100_110_0.95_0.8_0.01_0.25",100,110,0.95,0.8,0.01,0.25,0.881946132221792,0.0252528326492454,1.88386732973262,1.01636230333599,0.145562246967463,0.0355443542078332,0.646,0.00968389269755597
"86461","100_110_0.95_0.8_0.5_0.25",100,110,0.95,0.8,0.5,0.25,0.712674967281474,0.0458750955880751,0.489715630853167,0.176292591182992,0.126047009507372,0.0433639869190926,0.595,0.017464249196573
"86471","100_110_0.95_0.8_1_0.25",100,110,0.95,0.8,1,0.25,0.758855748047669,0.0587773053157985,2.21255959872938,0.997298983269765,0.106486563153337,0.0529421795032596,0.582,0.0104136662345422
"86481","100_110_0.95_0.8_1.5_0.25",100,110,0.95,0.8,1.5,0.25,0.656559705582371,0.0661338656596198,0.569083905218413,0.400119809734622,0.199448284950855,0.0583642265694128,0.533,0.018076995817275
"86491","100_110_0.95_0.8_2_0.25",100,110,0.95,0.8,2,0.25,0.617690909417232,0.0464248415577137,0.730060597509404,0.544138647671505,0.27026687873445,0.0624201767109767,0.514,0.0110754984838908
"86501","100_110_0.95_0.8_2.5_0.25",100,110,0.95,0.8,2.5,0.25,0.623567698269749,0.0556232339388009,0.446183534718236,0.264316325388789,0.23209705216861,0.0648328682766884,0.518,0.0172433562085034
"86511","100_110_0.95_0.8_3_0.25",100,110,0.95,0.8,3,0.25,0.54237787938634,0.0693980813528307,0.654666439415002,0.507408408367196,0.204096991559239,0.055902962970553,0.525,0.0138443731048635
"86521","100_110_0.95_0.8_3.5_0.25",100,110,0.95,0.8,3.5,0.25,0.594118215135324,0.0782667048931414,2.48864074127142,1.05628717827614,0.182462909571991,0.0652296962685212,0.519,0.0134536240470737
"86531","100_110_0.95_0.8_4_0.25",100,110,0.95,0.8,4,0.25,0.49738994850476,0.0866235340167536,1.31444442805353,0.683189488904318,0.20101178680288,0.0620512422206819,0.518,0.0132329554941861
"86541","100_110_0.95_0.8_4.5_0.25",100,110,0.95,0.8,4.5,0.25,0.520890522682486,0.049625993133924,0.47275545726501,0.369498836609114,0.200776561378199,0.0711399269474764,0.501,0.00912262145560268
"86551","100_110_0.95_0.8_5_0.25",100,110,0.95,0.8,5,0.25,0.54494957852281,0.0939210318641351,1.87245988332498,0.979731653989193,0.208963902273534,0.052457469492847,0.527,0.0152059929706094
